[0.042s] Invoking command in '/home/ros2mc/ros2_ws/build/kari-drone-system': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/opt/ros/humble /usr/bin/cmake /home/ros2mc/ros2_ws/kari-drone-system -DCMAKE_INSTALL_PREFIX=/home/ros2mc/ros2_ws/install/kari-drone-system
[0.300s] -- The C compiler identification is GNU 11.4.0
[0.471s] -- The CXX compiler identification is GNU 11.4.0
[0.492s] -- Detecting C compiler ABI info
[0.651s] -- Detecting C compiler ABI info - done
[0.665s] -- Check for working C compiler: /usr/bin/cc - skipped
[0.665s] -- Detecting C compile features
[0.666s] -- Detecting C compile features - done
[0.676s] -- Detecting CXX compiler ABI info
[0.934s] -- Detecting CXX compiler ABI info - done
[0.965s] -- Check for working CXX compiler: /usr/bin/c++ - skipped
[0.966s] -- Detecting CXX compile features
[0.968s] -- Detecting CXX compile features - done
[0.973s] -- Found ament_cmake: 1.3.10 (/opt/ros/humble/share/ament_cmake/cmake)
[1.493s] -- Found Python3: /usr/bin/python3 (found version "3.10.12") found components: Interpreter 
[1.794s] -- Found ament_lint_auto: 0.12.11 (/opt/ros/humble/share/ament_lint_auto/cmake)
[5.273s] -- Added test 'cppcheck' to perform static code analysis on C / C++ code
[5.274s] -- Configured cppcheck include dirs: 
[5.274s] -- Configured cppcheck exclude dirs and/or files: 
[5.654s] -- Added test 'flake8' to check Python code syntax and style conventions
[6.403s] -- Added test 'lint_cmake' to check CMake code style
[6.781s] -- Added test 'pep257' to check Python code against some of the docstring style conventions in PEP 257
[9.796s] -- Added test 'uncrustify' to check C / C++ code style
[9.796s] -- Configured uncrustify additional arguments: 
[10.181s] -- Added test 'xmllint' to check XML markup files
[10.183s] -- Configuring done
[10.366s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/service/logger.js.map
[10.366s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/service/ros2.service.d.ts.map
[10.367s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/service/camera.capture.service.js
[10.368s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/service/logger.js
[10.368s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/app.d.ts
[10.368s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/clientinterface
[10.369s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/clientinterface/notification.servic.js.map
[10.369s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/clientinterface/notification.servic.d.ts
[10.370s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/clientinterface/interface.types.js
[10.370s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/clientinterface/interface.types.js.map
[10.370s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/clientinterface/notification.servic.d.ts.map
[10.371s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/clientinterface/interface.types.d.ts
[10.371s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/clientinterface/interface.types.d.ts.map
[10.371s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/clientinterface/notification.servic.js
[10.372s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/modules
[10.372s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/modules/vehicle
[10.372s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/modules/vehicle/vehicle.controller.js
[10.373s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/modules/vehicle/vehicle.router.js
[10.373s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/modules/vehicle/vehicle.controller.js.map
[10.374s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/modules/vehicle/vehicle.controller.d.ts.map
[10.374s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/modules/vehicle/vehicle.router.js.map
[10.374s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/modules/vehicle/vehicle.router.d.ts
[10.375s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/modules/vehicle/vehicle.controller.d.ts
[10.375s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/modules/vehicle/vehicle.router.d.ts.map
[10.375s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/modules/system
[10.377s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/modules/system/generator.router.js
[10.377s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/modules/system/generator.router.d.ts
[10.377s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/modules/system/generator.router.js.map
[10.378s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/modules/system/generator.router.d.ts.map
[10.378s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/app.js
[10.378s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/index-ros.js
[10.378s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/app.js.map
[10.378s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/channels
[10.379s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/channels/ros2.channel.js
[10.380s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/channels/channel.types.js.map
[10.380s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/channels/channel.types.d.ts
[10.381s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/channels/camera.channel.d.ts.map
[10.384s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/channels/channel.manager.d.ts
[10.385s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/channels/camera.channel.js
[10.385s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/channels/camera.channel.d.ts
[10.385s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/channels/camera.channel.js.map
[10.385s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/channels/channel.manager.js.map
[10.385s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/channels/ros2.channel.d.ts
[10.386s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/channels/channel.types.js
[10.387s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/channels/ros2.channel.js.map
[10.388s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/channels/channel.types.d.ts.map
[10.389s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/channels/channel.manager.d.ts.map
[10.391s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/channels/ros2.channel.d.ts.map
[10.392s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/channels/channel.manager.js
[10.393s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/app.d.ts.map
[10.393s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/datastore
[10.393s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/datastore/datastore.types.js.map
[10.394s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/datastore/vehicle.datastore.js.map
[10.394s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/datastore/vehicle.datastore.d.ts.map
[10.395s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/datastore/datastore.types.js
[10.395s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/datastore/datastore.types.d.ts.map
[10.396s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/datastore/vehicle.datastore.js
[10.396s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/datastore/datastore.types.d.ts
[10.396s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/datastore/vehicle.datastore.d.ts
[10.397s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//dist/index-ros.d.ts.map
[10.397s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//launch
[10.397s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//launch/example.launch.py
[10.398s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules
[10.399s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/bcrypt-pbkdf
[10.399s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/bcrypt-pbkdf/CONTRIBUTING.md
[10.400s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/bcrypt-pbkdf/index.js
[10.400s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/bcrypt-pbkdf/README.md
[10.401s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/bcrypt-pbkdf/LICENSE
[10.403s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/bcrypt-pbkdf/package.json
[10.403s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/tweetnacl
[10.404s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/tweetnacl/nacl.min.js
[10.404s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/tweetnacl/nacl-fast.js
[10.405s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/tweetnacl/CHANGELOG.md
[10.406s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/tweetnacl/.npmignore
[10.407s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/tweetnacl/AUTHORS.md
[10.407s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/tweetnacl/README.md
[10.411s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/tweetnacl/PULL_REQUEST_TEMPLATE.md
[10.411s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/tweetnacl/nacl.d.ts
[10.412s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/tweetnacl/LICENSE
[10.412s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/tweetnacl/nacl.js
[10.412s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/tweetnacl/package.json
[10.412s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/tweetnacl/nacl-fast.min.js
[10.412s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/combined-stream
[10.413s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/combined-stream/Readme.md
[10.413s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/combined-stream/License
[10.414s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/combined-stream/lib
[10.415s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/combined-stream/lib/combined_stream.js
[10.415s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/combined-stream/package.json
[10.415s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/combined-stream/yarn.lock
[10.415s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/form-data
[10.416s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/form-data/README.md.bak
[10.416s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/form-data/License
[10.417s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/form-data/README.md
[10.417s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/form-data/lib
[10.417s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/form-data/lib/form_data.js
[10.418s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/form-data/lib/populate.js
[10.418s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/form-data/lib/browser.js
[10.420s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/form-data/package.json
[10.420s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/form-data/yarn.lock
[10.420s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml
[10.420s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/CHANGELOG.md
[10.421s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/dist
[10.421s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/dist/js-yaml.min.js
[10.422s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/dist/js-yaml.js
[10.423s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/bin
[10.424s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/bin/js-yaml.js
[10.424s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/index.js
[10.425s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/README.md
[10.425s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/lib
[10.425s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/lib/js-yaml
[10.427s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/lib/js-yaml/schema.js
[10.427s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/lib/js-yaml/schema
[10.429s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/lib/js-yaml/schema/json.js
[10.431s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/lib/js-yaml/schema/failsafe.js
[10.431s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/lib/js-yaml/schema/default_safe.js
[10.431s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/lib/js-yaml/schema/default_full.js
[10.431s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/lib/js-yaml/schema/core.js
[10.432s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/lib/js-yaml/type.js
[10.432s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/lib/js-yaml/mark.js
[10.432s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/lib/js-yaml/loader.js
[10.433s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/lib/js-yaml/type
[10.433s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/lib/js-yaml/type/js
[10.433s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/lib/js-yaml/type/js/undefined.js
[10.434s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/lib/js-yaml/type/js/regexp.js
[10.435s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/lib/js-yaml/type/js/function.js
[10.435s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/lib/js-yaml/type/pairs.js
[10.436s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/lib/js-yaml/type/float.js
[10.436s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/lib/js-yaml/type/timestamp.js
[10.436s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/lib/js-yaml/type/str.js
[10.436s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/lib/js-yaml/type/binary.js
[10.437s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/lib/js-yaml/type/omap.js
[10.437s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/lib/js-yaml/type/bool.js
[10.438s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/lib/js-yaml/type/map.js
[10.438s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/lib/js-yaml/type/merge.js
[10.439s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/lib/js-yaml/type/set.js
[10.439s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/lib/js-yaml/type/null.js
[10.439s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/lib/js-yaml/type/seq.js
[10.440s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/lib/js-yaml/type/int.js
[10.440s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/lib/js-yaml/dumper.js
[10.441s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/lib/js-yaml/common.js
[10.441s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/lib/js-yaml/exception.js
[10.444s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/lib/js-yaml.js
[10.445s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/LICENSE
[10.445s] -- Installing: /home/ros2mc/ros2_ws/install/kari-drone-system/share/kari-drone-system//node_modules/js-yaml/package.json
